nohup: ignoring input
Using device: cpu
Architecture: 8 concrete rules → 4 abstract rules
Architecture: 8 concrete rules → 4 abstract rules
======================================================================
LOGIC EXPERIMENTS 2: Hierarchical Architecture
- Layer 1: 8 concrete pattern detectors (forced constants)
- Layer 2: 4 abstract rules with variables (compose L1)
- Learning rate: 0.001
- Target network sync every 50 episodes
======================================================================
Episode    50 | Reward:  -9.943 | Epsilon: 0.7783
Episode 14650 | Reward:  -4.393 | Epsilon: 0.0100 | Loss: 72.8279
Episode 14700 | Reward:  -9.407 | Epsilon: 0.0100 | Loss: 94.1188
Episode 14750 | Reward:  -6.411 | Epsilon: 0.0100 | Loss: 43.0600
Episode 14800 | Reward:  -7.149 | Epsilon: 0.0100 | Loss: 84.8885
Episode 14850 | Reward:  -7.306 | Epsilon: 0.0100 | Loss: 71.3477
Episode 14900 | Reward:  -6.245 | Epsilon: 0.0100 | Loss: 58.1630
Episode 14950 | Reward:  -5.544 | Epsilon: 0.0100 | Loss: 73.1855
Episode 15000 | Reward: -11.940 | Epsilon: 0.0100 | Loss: 74.4906
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:20).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:20)
Episode 15050 | Reward:  -9.376 | Epsilon: 0.0100 | Loss: 86.3570
Episode 15100 | Reward: -10.415 | Epsilon: 0.0100 | Loss: 92.4041
Episode 15150 | Reward:  -6.805 | Epsilon: 0.0100 | Loss: 44.9628
Episode 15200 | Reward:  -6.123 | Epsilon: 0.0100 | Loss: 69.2269
Episode 15250 | Reward:  -5.011 | Epsilon: 0.0100 | Loss: 65.8728
Episode 15300 | Reward:  -9.622 | Epsilon: 0.0100 | Loss: 58.8416
Episode 15350 | Reward: -11.937 | Epsilon: 0.0100 | Loss: 63.0158
Episode 15400 | Reward: -10.862 | Epsilon: 0.0100 | Loss: 89.9394
Episode 15450 | Reward: -10.684 | Epsilon: 0.0100 | Loss: 80.9030
Episode 15500 | Reward:  -8.012 | Epsilon: 0.0100 | Loss: 81.7786
Episode 15550 | Reward:  -9.495 | Epsilon: 0.0100 | Loss: 51.8973
Episode 15600 | Reward: -11.561 | Epsilon: 0.0100 | Loss: 54.1565
Episode 15650 | Reward:  -6.867 | Epsilon: 0.0100 | Loss: 70.4574
Episode 15700 | Reward:  -7.737 | Epsilon: 0.0100 | Loss: 56.4583
Episode 15750 | Reward:  -8.539 | Epsilon: 0.0100 | Loss: 70.1241
Episode 15800 | Reward: -16.310 | Epsilon: 0.0100 | Loss: 65.4350
Episode 15850 | Reward: -14.340 | Epsilon: 0.0100 | Loss: 56.0470
Episode 15900 | Reward: -18.470 | Epsilon: 0.0100 | Loss: 59.8440
Episode 15950 | Reward: -14.627 | Epsilon: 0.0100 | Loss: 61.4871
Episode 16000 | Reward: -16.204 | Epsilon: 0.0100 | Loss: 98.4373
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:22).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:22)
Episode 16050 | Reward: -19.264 | Epsilon: 0.0100 | Loss: 63.4827
Episode 16100 | Reward: -19.630 | Epsilon: 0.0100 | Loss: 72.0823
Episode 16150 | Reward: -14.975 | Epsilon: 0.0100 | Loss: 63.0930
Episode 16200 | Reward: -13.090 | Epsilon: 0.0100 | Loss: 83.4958
Episode 16250 | Reward: -13.484 | Epsilon: 0.0100 | Loss: 79.1622
Episode 16300 | Reward: -13.831 | Epsilon: 0.0100 | Loss: 59.3476
Episode 16350 | Reward: -18.661 | Epsilon: 0.0100 | Loss: 80.5046
Episode 16400 | Reward:  -9.922 | Epsilon: 0.0100 | Loss: 67.6985
Episode 16450 | Reward: -12.271 | Epsilon: 0.0100 | Loss: 94.5008
Episode 16500 | Reward: -16.739 | Epsilon: 0.0100 | Loss: 71.4685
Episode 16550 | Reward: -15.151 | Epsilon: 0.0100 | Loss: 94.2277
Episode 16600 | Reward: -11.950 | Epsilon: 0.0100 | Loss: 54.1812
Episode 16650 | Reward: -10.581 | Epsilon: 0.0100 | Loss: 115.8436
Episode 16700 | Reward: -10.241 | Epsilon: 0.0100 | Loss: 71.4935
Episode 16750 | Reward:  -8.252 | Epsilon: 0.0100 | Loss: 66.8439
Episode 16800 | Reward: -11.716 | Epsilon: 0.0100 | Loss: 63.4724
Episode 16850 | Reward:  -8.679 | Epsilon: 0.0100 | Loss: 73.9093
Episode 16900 | Reward:  -7.051 | Epsilon: 0.0100 | Loss: 86.3496
Episode 16950 | Reward:  -4.345 | Epsilon: 0.0100 | Loss: 80.7939
Episode 17000 | Reward: -10.304 | Epsilon: 0.0100 | Loss: 95.2689
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:23).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:23)
Episode 17050 | Reward: -10.754 | Epsilon: 0.0100 | Loss: 81.9002
Episode 17100 | Reward:  -5.866 | Epsilon: 0.0100 | Loss: 104.6557
Episode 17150 | Reward: -10.646 | Epsilon: 0.0100 | Loss: 67.8549
Episode 17200 | Reward: -10.685 | Epsilon: 0.0100 | Loss: 117.1006
Episode 17250 | Reward: -12.621 | Epsilon: 0.0100 | Loss: 68.9054
Episode 17300 | Reward: -13.216 | Epsilon: 0.0100 | Loss: 76.4001
Episode 17350 | Reward: -16.034 | Epsilon: 0.0100 | Loss: 63.2106
Episode 17400 | Reward:  -9.318 | Epsilon: 0.0100 | Loss: 86.2055
Episode 17450 | Reward:  -6.412 | Epsilon: 0.0100 | Loss: 74.3925
Episode 17500 | Reward:  -7.219 | Epsilon: 0.0100 | Loss: 69.2243
Episode 17550 | Reward:  -4.905 | Epsilon: 0.0100 | Loss: 81.6175
Episode 17600 | Reward:  -9.961 | Epsilon: 0.0100 | Loss: 82.0536
Episode 17650 | Reward: -13.003 | Epsilon: 0.0100 | Loss: 96.4948
Episode 17700 | Reward:  -9.349 | Epsilon: 0.0100 | Loss: 80.4257
Episode 17750 | Reward:  -6.191 | Epsilon: 0.0100 | Loss: 69.8746
Episode 17800 | Reward:  -9.969 | Epsilon: 0.0100 | Loss: 105.0398
Episode 17850 | Reward:  -8.316 | Epsilon: 0.0100 | Loss: 66.6458
Episode 17900 | Reward:  -8.619 | Epsilon: 0.0100 | Loss: 60.3705
Episode 17950 | Reward: -11.766 | Epsilon: 0.0100 | Loss: 79.7041
Episode 18000 | Reward:  -6.006 | Epsilon: 0.0100 | Loss: 82.1410
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:24).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:24)
Episode 18050 | Reward: -10.545 | Epsilon: 0.0100 | Loss: 58.4658
Episode 18100 | Reward:  -8.357 | Epsilon: 0.0100 | Loss: 61.4060
Episode 18150 | Reward:  -8.054 | Epsilon: 0.0100 | Loss: 98.9840
Episode 18200 | Reward:  -9.488 | Epsilon: 0.0100 | Loss: 92.0797
Episode 18250 | Reward: -11.860 | Epsilon: 0.0100 | Loss: 124.1897
Episode 18300 | Reward: -10.609 | Epsilon: 0.0100 | Loss: 89.3586
Episode 18350 | Reward:  -8.871 | Epsilon: 0.0100 | Loss: 74.6688
Episode 18400 | Reward:  -3.795 | Epsilon: 0.0100 | Loss: 87.0903
Episode 18450 | Reward:  -7.383 | Epsilon: 0.0100 | Loss: 83.2764
Episode 18500 | Reward:  -7.584 | Epsilon: 0.0100 | Loss: 89.6314
Episode 18550 | Reward:  -4.518 | Epsilon: 0.0100 | Loss: 106.3624
Episode 18600 | Reward:  -6.147 | Epsilon: 0.0100 | Loss: 68.5675
Episode 18650 | Reward:  -5.874 | Epsilon: 0.0100 | Loss: 64.4669
Episode 18700 | Reward:  -8.093 | Epsilon: 0.0100 | Loss: 73.8418
Episode 18750 | Reward:  -4.324 | Epsilon: 0.0100 | Loss: 51.3839
Episode 18800 | Reward:  -4.953 | Epsilon: 0.0100 | Loss: 104.1025
Episode 18850 | Reward:  -5.747 | Epsilon: 0.0100 | Loss: 83.8645
Episode 18900 | Reward:  -7.359 | Epsilon: 0.0100 | Loss: 78.7539
Episode 18950 | Reward:  -8.117 | Epsilon: 0.0100 | Loss: 75.3167
Episode 19000 | Reward: -12.917 | Epsilon: 0.0100 | Loss: 110.0681
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:26).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:26)
Episode 19050 | Reward:  -7.021 | Epsilon: 0.0100 | Loss: 60.2419
Episode 19100 | Reward: -10.222 | Epsilon: 0.0100 | Loss: 93.4620
Episode 19150 | Reward:  -9.556 | Epsilon: 0.0100 | Loss: 65.8400
Episode 19200 | Reward:  -7.293 | Epsilon: 0.0100 | Loss: 95.2537
Episode 19250 | Reward:  -3.373 | Epsilon: 0.0100 | Loss: 89.5305
Episode 19300 | Reward:  -7.218 | Epsilon: 0.0100 | Loss: 68.6698
Episode 19350 | Reward:  -6.520 | Epsilon: 0.0100 | Loss: 82.7015
Episode 19400 | Reward:  -6.800 | Epsilon: 0.0100 | Loss: 66.8151
Episode 19450 | Reward:  -6.010 | Epsilon: 0.0100 | Loss: 78.9262
Episode 19500 | Reward: -12.143 | Epsilon: 0.0100 | Loss: 80.4869
Episode 19550 | Reward: -10.983 | Epsilon: 0.0100 | Loss: 62.4631
Episode 19600 | Reward:  -9.336 | Epsilon: 0.0100 | Loss: 75.2907
Episode 19650 | Reward:  -7.443 | Epsilon: 0.0100 | Loss: 59.9748
Episode 19700 | Reward:  -7.357 | Epsilon: 0.0100 | Loss: 83.5015
Episode 19750 | Reward:  -7.243 | Epsilon: 0.0100 | Loss: 87.5951
Episode 19800 | Reward:  -8.713 | Epsilon: 0.0100 | Loss: 106.1479
Episode 19850 | Reward:  -7.226 | Epsilon: 0.0100 | Loss: 73.2150
Episode 19900 | Reward:  -7.910 | Epsilon: 0.0100 | Loss: 69.4851
Episode 19950 | Reward:  -9.812 | Epsilon: 0.0100 | Loss: 69.0912
Episode 20000 | Reward:  -9.914 | Epsilon: 0.0100 | Loss: 67.3869
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:27).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:27)
Episode 20050 | Reward:  -7.386 | Epsilon: 0.0100 | Loss: 94.8332
Episode 20100 | Reward:  -8.732 | Epsilon: 0.0100 | Loss: 99.7474
Episode 20150 | Reward: -12.403 | Epsilon: 0.0100 | Loss: 69.8435
Episode 20200 | Reward: -11.033 | Epsilon: 0.0100 | Loss: 74.2018
Episode 20250 | Reward: -10.867 | Epsilon: 0.0100 | Loss: 71.9532
Episode 20300 | Reward: -10.374 | Epsilon: 0.0100 | Loss: 78.4614
Episode 20350 | Reward:  -7.873 | Epsilon: 0.0100 | Loss: 99.9565
Episode 20400 | Reward:  -7.008 | Epsilon: 0.0100 | Loss: 83.8672
Episode 20450 | Reward:  -4.455 | Epsilon: 0.0100 | Loss: 85.8553
Episode 20500 | Reward: -10.884 | Epsilon: 0.0100 | Loss: 79.9407
Episode 20550 | Reward:  -9.377 | Epsilon: 0.0100 | Loss: 95.7011
Episode 20600 | Reward:  -9.367 | Epsilon: 0.0100 | Loss: 94.3465
Episode 20650 | Reward: -10.143 | Epsilon: 0.0100 | Loss: 69.7610
Episode 20700 | Reward: -10.654 | Epsilon: 0.0100 | Loss: 92.1731
Episode 20750 | Reward: -10.764 | Epsilon: 0.0100 | Loss: 106.2423
Episode 20800 | Reward:  -9.925 | Epsilon: 0.0100 | Loss: 85.9498
Episode 20850 | Reward: -10.749 | Epsilon: 0.0100 | Loss: 80.9792
Episode 20900 | Reward: -10.812 | Epsilon: 0.0100 | Loss: 87.7080
Episode 20950 | Reward:  -9.675 | Epsilon: 0.0100 | Loss: 115.4290
Episode 21000 | Reward:  -6.829 | Epsilon: 0.0100 | Loss: 81.5534
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:29).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:29)
Episode 21050 | Reward: -10.984 | Epsilon: 0.0100 | Loss: 74.0813
Episode 21100 | Reward: -11.797 | Epsilon: 0.0100 | Loss: 63.5717
Episode 21150 | Reward:  -7.720 | Epsilon: 0.0100 | Loss: 70.0814
Episode 21200 | Reward: -10.787 | Epsilon: 0.0100 | Loss: 92.1852
Episode 21250 | Reward: -11.032 | Epsilon: 0.0100 | Loss: 73.7820
Episode 21300 | Reward:  -9.976 | Epsilon: 0.0100 | Loss: 70.0199
Episode 21350 | Reward: -10.868 | Epsilon: 0.0100 | Loss: 47.0877
Episode 21400 | Reward:  -8.304 | Epsilon: 0.0100 | Loss: 73.8898
Episode 21450 | Reward:  -4.321 | Epsilon: 0.0100 | Loss: 73.0797
Episode 21500 | Reward:  -7.751 | Epsilon: 0.0100 | Loss: 59.3720
Episode 21550 | Reward:  -7.784 | Epsilon: 0.0100 | Loss: 93.9553
Episode 21600 | Reward:  -1.945 | Epsilon: 0.0100 | Loss: 112.5901
Episode 21650 | Reward:  -5.833 | Epsilon: 0.0100 | Loss: 71.4493
Episode 21700 | Reward:  -5.537 | Epsilon: 0.0100 | Loss: 100.7295
Episode 21750 | Reward:  -4.263 | Epsilon: 0.0100 | Loss: 70.6963
Episode 21800 | Reward:  -8.190 | Epsilon: 0.0100 | Loss: 81.8180
Episode 21850 | Reward:  -8.154 | Epsilon: 0.0100 | Loss: 83.6411
Episode 21900 | Reward:  -7.401 | Epsilon: 0.0100 | Loss: 80.5970
Episode 21950 | Reward:  -9.175 | Epsilon: 0.0100 | Loss: 68.4386
Episode 22000 | Reward:  -6.101 | Epsilon: 0.0100 | Loss: 77.7157
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:30).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:30)
Episode 22050 | Reward:  -9.797 | Epsilon: 0.0100 | Loss: 76.9551
Episode 22100 | Reward:  -8.651 | Epsilon: 0.0100 | Loss: 69.2789
Episode 22150 | Reward:  -8.921 | Epsilon: 0.0100 | Loss: 92.4045
Episode 22200 | Reward:  -7.685 | Epsilon: 0.0100 | Loss: 62.0319
Episode 22250 | Reward:  -7.503 | Epsilon: 0.0100 | Loss: 105.2613
Episode 22300 | Reward:  -9.572 | Epsilon: 0.0100 | Loss: 84.5821
Episode 22350 | Reward: -11.468 | Epsilon: 0.0100 | Loss: 69.7608
Episode 22400 | Reward:  -9.666 | Epsilon: 0.0100 | Loss: 98.7183
Episode 22450 | Reward:  -9.732 | Epsilon: 0.0100 | Loss: 110.6451
Episode 22500 | Reward:  -9.534 | Epsilon: 0.0100 | Loss: 88.0323
Episode 22550 | Reward:  -7.857 | Epsilon: 0.0100 | Loss: 84.5523
Episode 22600 | Reward:  -5.347 | Epsilon: 0.0100 | Loss: 62.2974
Episode 22650 | Reward:  -7.641 | Epsilon: 0.0100 | Loss: 60.0578
Episode 22700 | Reward:  -6.939 | Epsilon: 0.0100 | Loss: 59.1891
Episode 22750 | Reward:  -9.813 | Epsilon: 0.0100 | Loss: 83.4957
Episode 22800 | Reward:  -6.219 | Epsilon: 0.0100 | Loss: 65.9707
Episode 22850 | Reward: -11.723 | Epsilon: 0.0100 | Loss: 98.6871
Episode 22900 | Reward: -10.109 | Epsilon: 0.0100 | Loss: 80.9195
Episode 22950 | Reward:  -5.647 | Epsilon: 0.0100 | Loss: 98.2929
Episode 23000 | Reward:  -6.041 | Epsilon: 0.0100 | Loss: 115.7827
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:32).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:32)
Episode 23050 | Reward:  -7.258 | Epsilon: 0.0100 | Loss: 66.0262
Episode 23100 | Reward:  -5.823 | Epsilon: 0.0100 | Loss: 78.2079
Episode 23150 | Reward:  -2.486 | Epsilon: 0.0100 | Loss: 103.8716
Episode 23200 | Reward:  -7.049 | Epsilon: 0.0100 | Loss: 54.0994
Episode 23250 | Reward:  -7.157 | Epsilon: 0.0100 | Loss: 76.2633
Episode 23300 | Reward:  -6.121 | Epsilon: 0.0100 | Loss: 78.9059
Episode 23350 | Reward:  -6.870 | Epsilon: 0.0100 | Loss: 72.7417
Episode 23400 | Reward:  -9.942 | Epsilon: 0.0100 | Loss: 90.6501
Episode 23450 | Reward:  -8.604 | Epsilon: 0.0100 | Loss: 103.8447
Episode 23500 | Reward:  -9.460 | Epsilon: 0.0100 | Loss: 72.6537
Episode 23550 | Reward:  -7.437 | Epsilon: 0.0100 | Loss: 72.2286
Episode 23600 | Reward: -10.513 | Epsilon: 0.0100 | Loss: 64.0221
Episode 23650 | Reward:  -5.930 | Epsilon: 0.0100 | Loss: 105.8852
Episode 23700 | Reward:  -6.071 | Epsilon: 0.0100 | Loss: 82.1539
Episode 23750 | Reward:  -9.492 | Epsilon: 0.0100 | Loss: 69.2595
Episode 23800 | Reward: -11.586 | Epsilon: 0.0100 | Loss: 106.5381
Episode 23850 | Reward:  -9.934 | Epsilon: 0.0100 | Loss: 74.1248
Episode 23900 | Reward:  -8.685 | Epsilon: 0.0100 | Loss: 70.0292
Episode 23950 | Reward:  -6.289 | Epsilon: 0.0100 | Loss: 119.8676
Episode 24000 | Reward:  -6.528 | Epsilon: 0.0100 | Loss: 89.1297
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:33).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:33)
Episode 24050 | Reward:  -6.435 | Epsilon: 0.0100 | Loss: 67.3728
Episode 24100 | Reward: -12.245 | Epsilon: 0.0100 | Loss: 75.8810
Episode 24150 | Reward: -12.650 | Epsilon: 0.0100 | Loss: 76.5602
Episode 24200 | Reward: -12.426 | Epsilon: 0.0100 | Loss: 74.3334
Episode 24250 | Reward:  -7.048 | Epsilon: 0.0100 | Loss: 77.1389
Episode 24300 | Reward: -11.346 | Epsilon: 0.0100 | Loss: 58.5395
Episode 24350 | Reward:  -9.629 | Epsilon: 0.0100 | Loss: 82.2776
Episode 24400 | Reward: -12.505 | Epsilon: 0.0100 | Loss: 63.1489
Episode 24450 | Reward: -10.050 | Epsilon: 0.0100 | Loss: 98.0023
Episode 24500 | Reward: -13.134 | Epsilon: 0.0100 | Loss: 123.4893
Episode 24550 | Reward: -10.036 | Epsilon: 0.0100 | Loss: 75.4805
Episode 24600 | Reward:  -9.182 | Epsilon: 0.0100 | Loss: 91.6632
Episode 24650 | Reward:  -6.268 | Epsilon: 0.0100 | Loss: 107.0955
Episode 24700 | Reward:  -7.003 | Epsilon: 0.0100 | Loss: 76.7329
Episode 24750 | Reward: -10.926 | Epsilon: 0.0100 | Loss: 63.3851
Episode 24800 | Reward:  -9.058 | Epsilon: 0.0100 | Loss: 93.5513
Episode 24850 | Reward:  -7.754 | Epsilon: 0.0100 | Loss: 67.5327
Episode 24900 | Reward:  -8.363 | Epsilon: 0.0100 | Loss: 99.8538
Episode 24950 | Reward: -11.232 | Epsilon: 0.0100 | Loss: 91.6765
Episode 25000 | Reward:  -5.588 | Epsilon: 0.0100 | Loss: 55.7932
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:34).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:34)
Episode 25050 | Reward:  -6.580 | Epsilon: 0.0100 | Loss: 98.3009
Episode 25100 | Reward:  -9.551 | Epsilon: 0.0100 | Loss: 60.1534
Episode 25150 | Reward:  -4.898 | Epsilon: 0.0100 | Loss: 79.0090
Episode 25200 | Reward:  -5.190 | Epsilon: 0.0100 | Loss: 67.2080
Episode 25250 | Reward:  -6.901 | Epsilon: 0.0100 | Loss: 93.4492
Episode 25300 | Reward:  -5.145 | Epsilon: 0.0100 | Loss: 60.4693
Episode 25350 | Reward:  -6.717 | Epsilon: 0.0100 | Loss: 70.2050
Episode 25400 | Reward:  -5.848 | Epsilon: 0.0100 | Loss: 86.4371
Episode 25450 | Reward:  -6.908 | Epsilon: 0.0100 | Loss: 99.7026
Episode 25500 | Reward:  -6.301 | Epsilon: 0.0100 | Loss: 58.8960
Episode 25550 | Reward:  -5.886 | Epsilon: 0.0100 | Loss: 82.8792
Episode 25600 | Reward:  -7.764 | Epsilon: 0.0100 | Loss: 90.2758
Episode 25650 | Reward:  -4.885 | Epsilon: 0.0100 | Loss: 59.9839
Episode 25700 | Reward:  -8.593 | Epsilon: 0.0100 | Loss: 77.5482
Episode 25750 | Reward:  -6.683 | Epsilon: 0.0100 | Loss: 96.2669
Episode 25800 | Reward: -11.646 | Epsilon: 0.0100 | Loss: 93.0363
Episode 25850 | Reward:  -9.171 | Epsilon: 0.0100 | Loss: 103.2447
Episode 25900 | Reward: -11.760 | Epsilon: 0.0100 | Loss: 102.4385
Episode 25950 | Reward: -11.425 | Epsilon: 0.0100 | Loss: 82.9268
Episode 26000 | Reward:  -5.728 | Epsilon: 0.0100 | Loss: 86.1719
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:36).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:36)
Episode 26050 | Reward:  -9.084 | Epsilon: 0.0100 | Loss: 118.2635
Episode 26100 | Reward:  -9.125 | Epsilon: 0.0100 | Loss: 67.7787
Episode 26150 | Reward:  -7.051 | Epsilon: 0.0100 | Loss: 108.6369
Episode 26200 | Reward:  -7.228 | Epsilon: 0.0100 | Loss: 65.7718
Episode 26250 | Reward:  -5.458 | Epsilon: 0.0100 | Loss: 96.3169
Episode 26300 | Reward:  -6.002 | Epsilon: 0.0100 | Loss: 99.1494
Episode 26350 | Reward:  -5.079 | Epsilon: 0.0100 | Loss: 98.4003
Episode 26400 | Reward:  -8.397 | Epsilon: 0.0100 | Loss: 86.2122
Episode 26450 | Reward:  -7.475 | Epsilon: 0.0100 | Loss: 88.9160
Episode 26500 | Reward:  -6.015 | Epsilon: 0.0100 | Loss: 64.3463
Episode 26550 | Reward:  -5.880 | Epsilon: 0.0100 | Loss: 93.5465
Episode 26600 | Reward:  -4.748 | Epsilon: 0.0100 | Loss: 120.6274
Episode 26650 | Reward:  -8.206 | Epsilon: 0.0100 | Loss: 93.8547
Episode 26700 | Reward:  -3.835 | Epsilon: 0.0100 | Loss: 98.4424
Episode 26750 | Reward:  -6.263 | Epsilon: 0.0100 | Loss: 83.2745
Episode 26800 | Reward:  -6.606 | Epsilon: 0.0100 | Loss: 77.0186
Episode 26850 | Reward:  -6.772 | Epsilon: 0.0100 | Loss: 92.5589
Episode 26900 | Reward: -10.983 | Epsilon: 0.0100 | Loss: 101.3720
Episode 26950 | Reward: -11.312 | Epsilon: 0.0100 | Loss: 67.5065
Episode 27000 | Reward:  -8.827 | Epsilon: 0.0100 | Loss: 79.6498
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:37).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:37)
Episode 27050 | Reward:  -6.925 | Epsilon: 0.0100 | Loss: 92.1043
Episode 27100 | Reward:  -8.092 | Epsilon: 0.0100 | Loss: 76.6978
Episode 27150 | Reward:  -6.463 | Epsilon: 0.0100 | Loss: 89.0167
Episode 27200 | Reward:  -4.833 | Epsilon: 0.0100 | Loss: 74.7638
Episode 27250 | Reward:  -5.436 | Epsilon: 0.0100 | Loss: 77.3943
Episode 27300 | Reward:  -6.378 | Epsilon: 0.0100 | Loss: 116.2138
Episode 27350 | Reward:  -5.347 | Epsilon: 0.0100 | Loss: 97.8258
Episode 27400 | Reward:  -6.693 | Epsilon: 0.0100 | Loss: 71.0320
Episode 27450 | Reward:  -6.188 | Epsilon: 0.0100 | Loss: 63.2285
Episode 27500 | Reward:  -6.417 | Epsilon: 0.0100 | Loss: 83.0521
Episode 27550 | Reward:  -4.479 | Epsilon: 0.0100 | Loss: 99.8148
Episode 27600 | Reward:  -4.979 | Epsilon: 0.0100 | Loss: 65.4940
Episode 27650 | Reward:  -6.383 | Epsilon: 0.0100 | Loss: 85.2882
Episode 27700 | Reward:  -6.870 | Epsilon: 0.0100 | Loss: 81.9109
Episode 27750 | Reward:  -6.281 | Epsilon: 0.0100 | Loss: 64.2045
Episode 27800 | Reward:  -6.592 | Epsilon: 0.0100 | Loss: 82.4741
Episode 27850 | Reward:  -4.062 | Epsilon: 0.0100 | Loss: 78.4167
Episode 27900 | Reward:  -8.838 | Epsilon: 0.0100 | Loss: 80.1694
Episode 27950 | Reward:  -4.724 | Epsilon: 0.0100 | Loss: 64.4657
Episode 28000 | Reward:  -6.193 | Epsilon: 0.0100 | Loss: 51.8958
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:39).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:39)
Episode 28050 | Reward: -10.839 | Epsilon: 0.0100 | Loss: 59.0374
Episode 28100 | Reward: -12.578 | Epsilon: 0.0100 | Loss: 73.3625
Episode 28150 | Reward:  -9.511 | Epsilon: 0.0100 | Loss: 66.9879
Episode 28200 | Reward:  -5.487 | Epsilon: 0.0100 | Loss: 74.9707
Episode 28250 | Reward:  -8.628 | Epsilon: 0.0100 | Loss: 61.2491
Episode 28300 | Reward:  -7.050 | Epsilon: 0.0100 | Loss: 73.4005
Episode 28350 | Reward:  -6.112 | Epsilon: 0.0100 | Loss: 58.2258
Episode 28400 | Reward: -10.196 | Epsilon: 0.0100 | Loss: 78.1709
Episode 28450 | Reward:  -5.898 | Epsilon: 0.0100 | Loss: 77.0682
Episode 28500 | Reward:  -8.628 | Epsilon: 0.0100 | Loss: 56.2760
Episode 28550 | Reward:  -8.876 | Epsilon: 0.0100 | Loss: 46.2056
Episode 28600 | Reward:  -7.500 | Epsilon: 0.0100 | Loss: 67.3283
Episode 28650 | Reward:  -7.674 | Epsilon: 0.0100 | Loss: 76.9273
Episode 28700 | Reward:  -2.871 | Epsilon: 0.0100 | Loss: 54.8213
Episode 28750 | Reward:  -3.379 | Epsilon: 0.0100 | Loss: 59.8846
Episode 28800 | Reward:  -8.332 | Epsilon: 0.0100 | Loss: 65.1874
Episode 28850 | Reward:  -5.023 | Epsilon: 0.0100 | Loss: 99.3642
Episode 28900 | Reward:  -5.125 | Epsilon: 0.0100 | Loss: 62.8822
Episode 28950 | Reward:  -1.953 | Epsilon: 0.0100 | Loss: 77.8081
Episode 29000 | Reward:  -5.155 | Epsilon: 0.0100 | Loss: 81.2969
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:40).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(19:40)
Episode 29050 | Reward:  -0.872 | Epsilon: 0.0100 | Loss: 64.2103
Episode 29100 | Reward:  -6.307 | Epsilon: 0.0100 | Loss: 108.6051
Episode 29150 | Reward:  -9.322 | Epsilon: 0.0100 | Loss: 52.1758
Episode 29200 | Reward:  -6.748 | Epsilon: 0.0100 | Loss: 65.3464
